Rooms,Price,Distance,Bedroom2,Bathroom,Landsize,BuildingArea,YearBuilt
4,1276000.0,6.4,4.0,2.0,323.0,130.0,1945.0
3,700000.0,16.5,3.0,2.0,673.0,,1980.0
3,729000.0,16.5,3.0,1.0,672.0,,
4,1184000.0,16.7,4.0,2.0,700.0,,
4,1157000.0,16.7,4.0,2.0,752.0,162.0,1971.0
5,1100000.0,16.7,5.0,2.0,672.0,237.0,1970.0
4,2200000.0,6.8,4.0,3.0,650.0,,
2,865000.0,4.6,2.0,2.0,70.0,,
3,900000.0,25.2,3.0,2.0,0.0,177.0,
4,742000.0,27.2,,,,,
4,590500.0,27.2,,,,,
4,500000.0,27.2,4.0,2.0,512.0,179.0,2005.0
4,1142000.0,6.3,4.0,3.0,234.0,176.0,2012.0
3,1100000.0,6.3,3.0,1.0,732.0,,
2,780000.0,6.3,2.0,1.0,178.0,84.0,2013.0
3,920000.0,6.3,3.0,2.0,182.0,,
2,500000.0,6.3,2.0,1.0,0.0,85.0,
2,650000.0,3.0,,,,,
4,655000.0,14.0,4.0,3.0,531.0,,
3,1110000.0,5.7,,,,,
4,890000.0,11.0,4.0,1.0,499.0,,
4,935000.0,11.0,4.0,2.0,629.0,180.0,1985.0
3,815000.0,11.0,3.0,2.0,159.0,130.0,2014.0
3,440500.0,15.5,3.0,1.0,205.0,,1990.0
3,750000.0,9.4,,,,,
3,685000.0,9.4,,,,,
3,451500.0,9.4,3.0,1.0,180.0,88.0,1965.0
3,825000.0,4.3,3.0,2.0,2905.0,164.0,2005.0
2,425500.0,4.3,2.0,1.0,1727.0,82.0,1960.0
2,920000.0,4.3,2.0,2.0,234.0,,1910.0
3,762000.0,4.3,3.0,1.0,0.0,,
3,1306000.0,4.3,3.0,1.0,199.0,126.0,1900.0
2,566000.0,4.3,2.0,1.0,1017.0,,1972.0
3,1420000.0,10.2,3.0,1.0,726.0,130.0,1965.0
3,1008000.0,10.2,,,,,
3,805000.0,21.5,3.0,2.0,0.0,164.0,2006.0
4,934000.0,9.5,4.0,2.0,581.0,163.0,1975.0
2,585000.0,6.4,2.0,1.0,598.0,,
3,2330000.0,7.9,3.0,2.0,656.0,210.0,1970.0
3,1721000.0,9.7,3.0,2.0,301.0,,1995.0
3,650000.0,23.2,3.0,1.0,787.0,,
3,762000.0,23.2,3.0,2.0,792.0,148.0,1980.0
2,672000.0,17.3,,,,,
4,1340000.0,11.4,,,,,
3,883000.0,13.8,,,,,
4,1384000.0,13.8,4.0,3.0,631.0,,
3,1350000.0,13.4,3.0,2.0,601.0,,
3,1070000.0,13.4,3.0,1.0,448.0,96.0,1950.0
2,1500000.0,13.4,2.0,1.0,1021.0,,
3,1200000.0,13.4,3.0,2.0,567.0,,
6,1200000.0,13.4,6.0,2.0,675.0,,
3,1100000.0,13.4,3.0,1.0,614.0,,
2,706000.0,13.4,2.0,1.0,305.0,305.0,1940.0
3,785000.0,25.0,3.0,2.0,723.0,138.0,1980.0
4,950000.0,25.0,4.0,2.0,2033.0,255.0,1970.0
4,2800000.0,10.5,4.0,3.0,498.0,226.0,1900.0
1,290000.0,10.5,1.0,1.0,0.0,35.0,1960.0
4,1625000.0,10.3,,,,,
3,570500.0,14.0,3.0,1.0,640.0,92.0,1965.0
4,631000.0,14.0,4.0,2.0,696.0,158.0,1960.0
2,372100.0,6.4,2.0,1.0,0.0,66.0,2000.0
4,1350000.0,5.2,4.0,2.0,372.0,184.0,1920.0
5,1300000.0,5.2,5.0,2.0,479.0,,
1,315000.0,5.2,1.0,1.0,0.0,,
2,702500.0,4.0,2.0,2.0,65.0,78.0,2013.0
1,275000.0,5.2,1.0,1.0,1388.0,36.0,1970.0
2,835000.0,5.2,2.0,1.0,207.0,77.0,1950.0
10,900000.0,12.1,10.0,3.0,313.0,,2006.0
3,710000.0,12.1,3.0,1.0,540.0,142.0,1968.0
3,1320000.0,14.7,3.0,1.0,620.0,,
2,480000.0,10.1,2.0,1.0,830.0,,
3,1840000.0,10.1,3.0,2.0,483.0,171.0,1920.0
2,430000.0,10.1,2.0,1.0,2048.0,68.0,1960.0
3,525000.0,14.8,3.0,1.0,400.0,,
2,495000.0,31.2,2.0,1.0,198.0,94.0,1980.0
2,403500.0,34.9,2.0,2.0,339.0,101.0,2009.0
4,1550000.0,8.4,4.0,2.0,642.0,,
1,361000.0,7.8,1.0,1.0,60.0,53.0,1975.0
3,960000.0,11.7,3.0,2.0,382.0,151.0,2000.0
5,1130000.0,27.0,,,,,
3,696000.0,16.7,3.0,1.0,259.0,,
5,1115000.0,16.7,5.0,2.0,590.0,,
3,1950000.0,16.7,3.0,1.0,734.0,,
4,962000.0,17.5,4.0,2.0,724.0,,
3,900000.0,6.7,3.0,1.0,227.0,102.0,1920.0
1,365000.0,2.0,1.0,1.0,0.0,46.0,1960.0
2,310000.0,20.6,2.0,1.0,38.0,114.0,2013.0
3,662000.0,23.0,3.0,1.0,396.0,120.0,1950.0
3,625500.0,23.0,3.0,1.0,397.0,,1950.0
3,459000.0,14.0,3.0,1.0,583.0,,1970.0
3,420500.0,14.0,3.0,1.0,650.0,,
4,583000.0,24.7,4.0,1.0,757.0,,
3,618500.0,24.7,3.0,1.0,540.0,,
3,727000.0,24.7,3.0,1.0,763.0,,
3,535000.0,14.8,3.0,1.0,675.0,,
3,560000.0,18.0,3.0,2.0,543.0,153.0,1995.0
4,860000.0,14.7,4.0,2.0,663.0,,
3,802000.0,22.2,3.0,2.0,251.0,185.0,1998.0
3,800000.0,22.2,3.0,2.0,801.0,150.0,1980.0
4,854000.0,22.2,4.0,2.0,676.0,181.0,1975.0
4,1220000.0,12.4,,,,,
3,1735000.0,14.3,3.0,1.0,725.0,,
3,920000.0,16.1,3.0,2.0,239.0,187.0,2007.0
3,904000.0,16.1,3.0,1.0,720.0,116.0,1960.0
3,500000.0,28.8,3.0,1.0,621.0,,1955.0
3,1440000.0,8.9,3.0,1.0,598.0,116.0,1955.0
3,900000.0,7.2,3.0,2.0,0.0,,
2,540000.0,18.0,2.0,1.0,132.0,,
4,1054000.0,18.0,4.0,3.0,791.0,230.0,1974.0
4,625000.0,28.5,4.0,2.0,669.0,165.0,1980.0
3,600000.0,19.6,3.0,1.0,524.0,155.0,1970.0
2,401500.0,19.6,2.0,2.0,149.0,,
3,630000.0,19.6,3.0,2.0,388.0,127.0,2012.0
4,1012000.0,19.6,4.0,3.0,631.0,355.0,2009.0
4,565000.0,19.6,4.0,2.0,548.0,110.0,1985.0
2,502500.0,7.5,2.0,1.0,0.0,62.0,1980.0
3,1550000.0,7.5,3.0,1.0,730.0,,
2,420000.0,7.5,2.0,1.0,0.0,,
2,785000.0,8.2,2.0,1.0,145.0,,
3,1410000.0,7.5,3.0,2.0,585.0,198.0,1950.0
3,750000.0,13.1,3.0,1.0,724.0,,
4,748888.0,24.8,4.0,2.0,1014.0,280.0,1960.0
4,850000.0,24.8,4.0,2.0,738.0,148.0,1985.0
1,490000.0,2.1,1.0,1.0,0.0,57.0,2013.0
1,381000.0,3.6,1.0,1.0,454.0,,
2,650000.0,3.6,2.0,1.0,0.0,,
3,1502000.0,3.6,3.0,1.0,179.0,,
3,878000.0,5.1,3.0,2.0,163.0,,
3,440000.0,5.1,3.0,1.0,0.0,,
2,395000.0,5.1,2.0,1.0,0.0,73.0,1970.0
2,991000.0,5.1,2.0,1.0,318.0,106.0,1910.0
2,710000.0,5.1,,,,,
4,945000.0,15.4,4.0,2.0,294.0,194.0,2010.0
2,1020000.0,15.4,2.0,1.0,581.0,116.4,1970.0
6,1234000.0,15.4,6.0,3.0,579.0,,
2,300000.0,38.0,,,,,
3,506000.0,38.0,3.0,1.0,578.0,123.0,1984.0
4,755000.0,38.0,4.0,1.0,622.0,163.0,1960.0
4,807000.0,45.9,4.0,2.0,40468.0,,
3,426000.0,45.9,3.0,1.0,412.0,103.0,1950.0
2,540000.0,7.3,2.0,1.0,0.0,77.0,1960.0
2,960000.0,16.7,2.0,1.0,229.0,101.0,1990.0
5,1116500.0,16.7,5.0,2.0,701.0,182.85,1960.0
3,700000.0,11.2,,,,,
2,610000.0,16.1,2.0,1.0,168.0,,1985.0
3,690000.0,16.1,3.0,1.0,540.0,,
2,585000.0,16.1,2.0,1.0,240.0,79.0,1965.0
3,800000.0,16.1,3.0,3.0,668.0,,1973.0
4,800000.0,16.1,4.0,2.0,626.0,169.0,1960.0
3,896000.0,16.1,3.0,2.0,653.0,130.0,1970.0
3,1010000.0,16.1,3.0,2.0,582.0,,
3,1660000.0,13.8,3.0,2.0,478.0,,
2,1960000.0,13.8,2.0,1.0,697.0,,
3,1250000.0,13.8,,,,,
3,1200000.0,5.3,3.0,2.0,1089.0,,
2,670000.0,5.3,2.0,1.0,0.0,,1980.0
2,600000.0,5.3,2.0,1.0,0.0,,2014.0
1,415000.0,5.3,1.0,1.0,0.0,,
3,1150000.0,5.3,3.0,2.0,5259.0,119.0,2000.0
3,1100000.0,5.3,3.0,2.0,109.0,109.5,1999.0
3,740000.0,6.2,,,,,
2,525000.0,21.3,2.0,1.0,0.0,80.0,1980.0
2,650000.0,8.8,2.0,1.0,140.0,107.0,2013.0
2,580000.0,8.8,2.0,1.0,498.0,75.0,1955.0
2,820000.0,8.8,2.0,1.0,721.0,,
4,600000.0,18.0,4.0,2.0,715.0,,1999.0
3,536500.0,18.4,3.0,2.0,578.0,129.7,1972.0
3,541000.0,18.4,3.0,1.0,623.0,,
3,557000.0,18.4,3.0,1.0,577.0,,1975.0
2,1601000.0,7.8,2.0,1.0,697.0,,
3,559000.0,14.0,3.0,1.0,604.0,,
3,930000.0,14.5,3.0,2.0,847.0,,
4,705000.0,15.5,4.0,2.0,815.0,198.0,2000.0
4,590000.0,15.5,4.0,2.0,757.0,152.0,1980.0
3,920000.0,11.7,3.0,2.0,313.0,140.0,1960.0
4,1100000.0,11.7,4.0,4.0,500.0,267.0,2011.0
3,840000.0,11.7,3.0,1.0,575.0,138.0,1970.0
3,860000.0,11.7,3.0,1.0,568.0,,1960.0
3,840000.0,3.4,3.0,1.0,114.0,,
2,535000.0,3.4,2.0,2.0,0.0,110.0,1998.0
3,1080000.0,5.4,3.0,2.0,151.0,103.0,1960.0
4,575000.0,25.2,4.0,1.0,384.0,131.0,1975.0
3,740000.0,12.1,3.0,1.0,633.0,,
4,1040000.0,23.3,4.0,2.0,633.0,,
4,795000.0,16.3,4.0,2.0,499.0,,
4,660000.0,16.3,4.0,2.0,578.0,,
4,825000.0,12.7,,,,,
2,770000.0,12.7,,,,,
2,1170000.0,6.4,2.0,1.0,686.0,,
3,930000.0,6.4,3.0,1.0,545.0,116.0,1940.0
2,650000.0,6.4,2.0,2.0,279.0,104.0,2013.0
3,702000.0,6.4,3.0,2.0,189.0,131.0,2000.0
2,575000.0,5.9,2.0,1.0,0.0,,1999.0
2,675000.0,4.3,2.0,1.0,198.0,,2009.0
2,440000.0,4.3,2.0,1.0,0.0,93.0,2003.0
3,520000.0,17.4,3.0,1.0,631.0,111.0,1960.0
3,430000.0,17.4,3.0,1.0,522.0,,
4,570000.0,17.4,4.0,2.0,665.0,665.0,
3,520000.0,17.4,3.0,1.0,798.0,128.0,1985.0
4,515000.0,17.4,4.0,3.0,653.0,122.0,1985.0
1,415000.0,0.0,,,,,
2,387000.0,0.0,2.0,1.0,0.0,47.0,2011.0
3,341000.0,29.8,3.0,2.0,578.0,,
3,336000.0,29.8,3.0,1.0,580.0,116.0,1975.0
4,426000.0,29.8,4.0,2.0,655.0,142.0,1975.0
4,780000.0,25.9,4.0,2.0,1037.0,,
4,610000.0,20.6,4.0,2.0,490.0,208.0,2015.0
3,775500.0,17.9,3.0,1.0,840.0,125.0,1980.0
3,726000.0,17.9,3.0,2.0,615.0,132.0,1982.0
4,710000.0,17.9,4.0,1.0,666.0,123.0,1985.0
3,1045000.0,17.2,3.0,2.0,401.0,,
3,820000.0,16.2,3.0,2.0,260.0,157.0,2010.0
3,1301000.0,16.2,3.0,2.0,636.0,,1980.0
2,951000.0,6.2,2.0,1.0,172.0,,1900.0
4,1425000.0,6.2,4.0,2.0,388.0,151.0,1890.0
3,935000.0,14.3,3.0,2.0,280.0,109.0,1985.0
3,637500.0,26.5,3.0,1.0,609.0,,
3,780000.0,26.5,3.0,2.0,1469.0,,
3,1800000.0,14.2,3.0,2.0,747.0,,
3,1700000.0,14.2,3.0,1.0,862.0,,
5,1930000.0,14.2,,,,,
2,730000.0,14.2,,,,,
5,2248000.0,14.2,5.0,5.0,729.0,398.0,2016.0
3,1260000.0,14.2,3.0,1.0,743.0,148.47,1960.0
3,760000.0,18.8,,,,,
5,960000.0,18.8,5.0,2.0,731.0,130.0,1965.0
2,550000.0,10.1,2.0,2.0,1039.0,,
3,956000.0,10.1,3.0,2.0,137.0,137.0,1994.0
3,620000.0,34.1,3.0,2.0,668.0,,
3,605000.0,34.1,3.0,2.0,688.0,121.0,1990.0
3,740000.0,6.2,3.0,1.0,204.0,,
3,990000.0,6.2,3.0,2.0,337.0,,
4,950000.0,10.4,4.0,1.0,558.0,148.0,1970.0
3,830000.0,10.4,,,,,
4,650000.0,22.7,4.0,1.0,660.0,,
3,752000.0,22.7,3.0,2.0,667.0,,
2,541000.0,1.8,2.0,1.0,0.0,53.0,2004.0
3,1307500.0,5.3,3.0,2.0,258.0,124.0,1920.0
3,1100000.0,5.3,3.0,1.0,449.0,,1940.0
3,1050000.0,5.3,3.0,1.0,530.0,,
3,1800000.0,5.3,3.0,1.0,771.0,,1950.0
3,1550000.0,5.3,3.0,2.0,422.0,,
4,1211000.0,16.7,4.0,3.0,727.0,167.0,1970.0
3,970000.0,11.2,3.0,2.0,701.0,,
4,1453000.0,11.2,4.0,2.0,525.0,,
3,650000.0,11.2,,,,,
4,1610000.0,12.3,4.0,2.0,592.0,193.0,1950.0
2,1150000.0,12.3,2.0,1.0,622.0,122.0,1970.0
4,559000.0,43.3,4.0,2.0,480.0,,2015.0
3,470000.0,47.3,,,,,
4,435000.0,47.3,4.0,2.0,553.0,553.0,2005.0
3,1190000.0,21.5,3.0,2.0,0.0,131.0,2013.0
3,935000.0,21.5,,,,,
1,503750.0,21.5,1.0,1.0,80.0,88.0,2007.0
2,962000.0,8.5,2.0,1.0,624.0,,
3,777000.0,8.5,,,,,
3,629000.0,8.5,3.0,2.0,495.0,,
3,881000.0,8.5,3.0,1.0,480.0,,
4,690000.0,14.7,4.0,2.0,540.0,531.0,2012.0
4,596000.0,14.7,4.0,2.0,416.0,182.9,2006.0
4,698000.0,14.7,4.0,2.0,448.0,190.0,2012.0
2,500000.0,4.6,2.0,1.0,0.0,78.0,1960.0
2,600000.0,8.4,,,,,
4,1060500.0,8.4,4.0,2.0,490.0,130.0,
2,760000.0,8.4,,,,,
4,940000.0,8.4,,,,,
2,650000.0,8.4,,,,,
4,990000.0,8.4,4.0,2.0,500.0,,
2,652000.0,12.0,2.0,1.0,260.0,,1970.0
3,953000.0,12.0,3.0,1.0,743.0,115.0,1970.0
2,468000.0,12.0,2.0,1.0,0.0,81.0,2012.0
2,710000.0,12.0,2.0,2.0,126.0,138.0,2013.0
3,550000.0,12.0,3.0,1.0,1723.0,,
3,725000.0,12.0,3.0,1.0,579.0,,
3,880000.0,12.0,3.0,2.0,743.0,,
2,502000.0,12.0,2.0,1.0,230.0,69.0,2015.0
3,1175000.0,12.0,3.0,1.0,545.0,,
1,432000.0,2.4,1.0,1.0,7455.0,,
2,800000.0,2.4,2.0,2.0,0.0,89.0,2008.0
3,710000.0,21.3,3.0,1.0,314.0,88.0,1989.0
2,1310000.0,8.9,2.0,1.0,1313.0,,
2,855000.0,8.9,2.0,1.0,562.0,,
3,735000.0,23.5,3.0,2.0,721.0,143.0,1984.0
3,755000.0,23.5,3.0,2.0,551.0,178.0,2003.0
3,537000.0,20.6,3.0,2.0,640.0,156.0,1994.0
2,386000.0,35.4,2.0,1.0,150.0,106.0,1970.0
4,763000.0,35.4,4.0,2.0,611.0,184.75,1980.0
3,725000.0,35.4,3.0,1.0,769.0,,
4,768000.0,35.4,4.0,2.0,542.0,170.0,1970.0
3,2800000.0,1.9,3.0,2.0,216.0,193.74,1860.0
2,345000.0,20.5,2.0,1.0,305.0,131.0,1999.0
2,666000.0,2.7,2.0,1.0,0.0,73.0,2005.0
2,910000.0,2.7,2.0,2.0,0.0,,
1,401500.0,2.7,1.0,1.0,10.0,,1960.0
3,760000.0,20.8,3.0,1.0,593.0,,
2,610000.0,14.0,2.0,1.0,419.0,135.0,1975.0
3,550000.0,14.0,3.0,1.0,606.0,130.0,1965.0
4,520000.0,14.0,4.0,2.0,699.0,110.0,1950.0
3,805000.0,16.1,3.0,1.0,930.0,,
2,470000.0,5.0,2.0,1.0,0.0,67.0,1950.0
3,1000000.0,5.0,3.0,1.0,198.0,,
2,630000.0,5.0,,,,,
2,580000.0,5.0,,,,,
3,860000.0,10.5,3.0,1.0,446.0,126.0,1910.0
3,532000.0,10.5,3.0,1.0,206.0,,1985.0
3,960000.0,10.5,3.0,2.0,655.0,,
4,745500.0,10.5,4.0,2.0,,,
3,392500.0,10.5,,,,,
3,630000.0,10.5,3.0,1.0,626.0,,
4,580000.0,10.5,4.0,2.0,270.0,,
3,450000.0,18.0,,,,,
4,853000.0,15.5,4.0,3.0,724.0,330.0,1990.0
4,704000.0,15.5,4.0,2.0,644.0,,
3,508000.0,15.3,3.0,2.0,189.0,,
2,573000.0,15.3,,,,,
3,800000.0,7.0,,,,,
3,800000.0,7.0,,,,,
3,1236000.0,7.0,3.0,1.0,508.0,,
1,328000.0,7.0,1.0,1.0,1047.0,,1970.0
2,1140000.0,4.1,2.0,2.0,586.0,119.0,1990.0
2,341500.0,4.3,2.0,1.0,16000.0,68.5,2012.0
2,470000.0,12.9,2.0,1.0,161.0,,1960.0
3,1111500.0,17.2,3.0,1.0,722.0,94.0,1960.0
3,868000.0,8.9,,,,,
4,1214000.0,14.7,4.0,1.0,734.0,,
4,1045000.0,14.7,4.0,3.0,728.0,153.0,1990.0
3,622000.0,14.7,3.0,1.0,137.0,71.0,2012.0
3,826000.0,21.1,3.0,2.0,830.0,135.0,1975.0
4,1265000.0,21.5,4.0,2.0,604.0,,
2,604000.0,14.5,2.0,1.0,151.0,,
2,655000.0,14.5,2.0,1.0,298.0,98.0,1975.0
3,850000.0,14.5,,,,,
3,740000.0,14.5,4.0,1.0,909.0,,
3,505000.0,14.7,3.0,2.0,557.0,116.0,1987.0
3,570000.0,14.7,3.0,1.0,909.0,,1965.0
3,453000.0,14.7,3.0,1.0,575.0,,
2,335000.0,14.7,2.0,1.0,190.0,113.0,1980.0
1,280000.0,6.4,1.0,1.0,45.0,,1970.0
4,955000.0,6.4,4.0,1.0,459.0,,
3,700000.0,6.4,3.0,2.0,125.0,131.0,2013.0
1,380000.0,3.1,1.0,1.0,68.0,,
4,1900000.0,3.1,4.0,1.0,168.0,,
3,800000.0,16.5,3.0,2.0,898.0,142.0,1985.0
5,1090000.0,16.7,5.0,2.0,698.0,246.0,1978.0
4,1920000.0,6.8,4.0,2.0,388.0,178.0,1900.0
4,530000.0,25.5,4.0,2.0,448.0,155.0,2011.0
4,631000.0,25.5,4.0,2.0,400.0,184.0,2015.0
2,327500.0,27.2,,,,,
3,982500.0,6.3,3.0,2.0,444.0,122.0,1945.0
3,1400000.0,6.3,3.0,3.0,668.0,,1990.0
3,1042000.0,6.3,3.0,1.0,358.0,,
3,1230000.0,6.3,3.0,1.0,433.0,144.0,1880.0
3,1005000.0,6.3,3.0,1.0,451.0,,
2,911000.0,3.0,2.0,1.0,141.0,,
2,1190000.0,3.0,2.0,2.0,147.0,175.0,2000.0
3,2050000.0,7.5,3.0,2.0,402.0,,
3,1680000.0,7.5,3.0,2.0,673.0,136.0,1965.0
1,280000.0,7.5,1.0,1.0,0.0,,1970.0
1,310000.0,7.5,1.0,1.0,1715.0,,1970.0
5,1472000.0,7.5,5.0,3.0,486.0,,
2,454000.0,10.4,2.0,1.0,182.0,,1985.0
3,635000.0,10.4,,,,,
3,1005000.0,11.0,3.0,1.0,636.0,,
4,820000.0,11.0,4.0,2.0,288.0,,1970.0
4,1360000.0,11.0,4.0,2.0,615.0,,
3,950000.0,11.0,3.0,1.0,399.0,,
3,620000.0,15.5,3.0,1.0,466.0,107.0,1975.0
3,830000.0,9.4,3.0,2.0,529.0,130.0,1965.0
3,730000.0,9.4,3.0,1.0,276.0,,
4,805000.0,9.4,4.0,2.0,562.0,146.0,1950.0
2,510000.0,9.4,2.0,1.0,170.0,100.0,2001.0
3,645000.0,12.8,3.0,1.0,603.0,,
2,486000.0,6.3,2.0,1.0,0.0,63.0,1960.0
3,855000.0,4.3,3.0,1.0,159.0,129.0,2011.0
2,1035000.0,4.3,2.0,1.0,319.0,117.0,1900.0
3,1310000.0,4.3,3.0,1.0,523.0,,
4,1450000.0,10.2,4.0,2.0,803.0,154.0,1965.0
3,1060000.0,10.2,3.0,2.0,343.0,1.0,2000.0
3,970000.0,21.5,4.0,2.0,612.0,154.0,1960.0
2,711000.0,21.5,,,,,
4,840000.0,21.5,4.0,2.0,383.0,,
4,665000.0,9.5,4.0,1.0,538.0,,
3,750000.0,9.5,3.0,1.0,561.0,103.0,1990.0
5,800000.0,9.5,5.0,2.0,577.0,166.0,1985.0
2,800000.0,7.9,2.0,1.0,0.0,,1960.0
5,2400000.0,7.9,5.0,3.0,785.0,,
5,2400000.0,9.7,5.0,4.0,742.0,262.0,1980.0
3,2668000.0,9.7,3.0,1.0,939.0,,
4,1750000.0,9.7,4.0,1.0,683.0,,
4,1850000.0,9.7,4.0,4.0,929.0,266.0,1960.0
2,620000.0,23.2,,,,,
4,670000.0,39.0,4.0,2.0,900.0,244.0,2005.0
3,1850000.0,17.3,3.0,3.0,252.0,203.0,2007.0
2,906000.0,8.8,2.0,1.0,617.0,109.98,1960.0
3,1640000.0,11.4,3.0,1.0,585.0,,
4,1420000.0,11.4,,,,,
3,1610000.0,11.4,3.0,2.0,672.0,,
2,410000.0,11.4,2.0,1.0,834.0,75.0,1967.0
5,1500000.0,11.4,5.0,2.0,591.0,188.0,1950.0
2,860000.0,13.8,2.0,1.0,230.0,,1990.0
4,775000.0,35.2,4.0,2.0,520.0,,
3,755000.0,35.2,3.0,2.0,840.0,,
3,1020000.0,13.4,3.0,1.0,624.0,,
3,874000.0,13.4,3.0,2.0,232.0,103.0,2014.0
3,560000.0,8.6,3.0,1.0,158.0,137.0,2002.0
2,620000.0,10.3,2.0,1.0,972.0,,
3,1500000.0,10.3,3.0,2.0,279.0,,1990.0
1,1100000.0,14.0,1.0,1.0,1312.0,,
3,450000.0,14.0,3.0,1.0,0.0,100.0,1960.0
3,560000.0,14.0,3.0,1.0,639.0,,
3,1120000.0,5.2,3.0,1.0,322.0,107.0,1920.0
2,1110000.0,5.2,2.0,1.0,196.0,101.0,1922.0
3,1260000.0,5.2,3.0,2.0,470.0,,
4,1790000.0,5.2,4.0,3.0,733.0,238.0,1950.0
1,390500.0,4.0,1.0,1.0,0.0,49.0,2011.0
1,370000.0,4.0,,,,,
2,592000.0,5.2,,,,,
4,800000.0,12.1,4.0,1.0,535.0,132.0,
5,999000.0,12.1,5.0,2.0,627.0,268.0,1991.0
3,680000.0,12.1,3.0,1.0,539.0,,
4,750000.0,14.8,4.0,2.0,447.0,,
3,1830000.0,7.7,3.0,2.0,605.0,,
3,920000.0,1.6,3.0,1.0,98.0,,
3,1400000.0,3.5,3.0,2.0,107.0,,
2,796000.0,10.1,2.0,1.0,0.0,86.0,1975.0
2,1630000.0,10.1,2.0,1.0,618.0,,
3,1050000.0,10.1,3.0,1.0,184.0,133.0,1990.0
3,825000.0,31.2,3.0,2.0,355.0,,
2,655000.0,31.2,,,,,
2,610000.0,7.8,2.0,1.0,816.0,88.0,2007.0
3,977500.0,11.7,3.0,3.0,209.0,,2012.0
2,639000.0,27.0,2.0,1.0,278.0,104.0,1980.0
4,1138000.0,17.9,4.0,2.0,536.0,,
3,1050000.0,17.9,3.0,1.0,539.0,169.0,1970.0
2,640000.0,3.6,2.0,2.0,533.0,110.0,2011.0
3,1285000.0,6.7,3.0,1.0,579.0,143.0,1930.0
3,890000.0,6.7,3.0,2.0,190.0,,2015.0
2,1080000.0,2.0,2.0,1.0,0.0,94.0,1890.0
6,1000000.0,20.6,6.0,3.0,752.0,40.0,
3,607500.0,20.6,3.0,2.0,654.0,185.0,1999.0
3,500000.0,20.6,3.0,2.0,448.0,150.0,2008.0
3,515000.0,20.6,3.0,2.0,490.0,122.25,
3,510000.0,20.6,3.0,2.0,350.0,161.0,2014.0
4,592500.0,20.6,4.0,2.0,448.0,188.0,2011.0
4,595000.0,20.6,4.0,2.0,420.0,,2015.0
3,1005000.0,23.0,3.0,1.0,1018.0,,
3,669000.0,24.7,3.0,1.0,713.0,145.0,1960.0
3,880000.0,24.7,3.0,2.0,734.0,,
3,560000.0,24.7,3.0,1.0,630.0,,
5,895000.0,24.7,5.0,2.0,779.0,186.0,1970.0
2,710000.0,7.9,2.0,1.0,1533.0,,
3,572000.0,14.8,3.0,3.0,585.0,,
4,505000.0,18.0,4.0,2.0,344.0,105.9,1995.0
3,550000.0,18.0,3.0,2.0,668.0,,
5,1530000.0,12.4,5.0,3.0,851.0,215.0,1975.0
3,900000.0,12.4,,,,,
3,816000.0,14.3,3.0,1.0,0.0,121.0,2010.0
4,1385000.0,14.3,4.0,3.0,417.0,203.0,1980.0
4,1380000.0,14.3,,,,,
3,900000.0,16.1,3.0,1.0,726.0,,
4,547000.0,25.9,,,,,
2,472500.0,28.8,2.0,1.0,590.0,74.0,1960.0
1,895000.0,1.3,1.0,1.0,0.0,60.0,1990.0
2,724000.0,27.0,2.0,1.0,224.0,104.0,2000.0
3,1975000.0,7.2,3.0,2.0,458.0,165.0,1900.0
3,1200000.0,7.2,3.0,1.0,1405.0,117.0,1965.0
3,751000.0,18.0,3.0,2.0,247.0,,2009.0
2,635000.0,7.2,2.0,1.0,371.0,,
2,630000.0,7.2,2.0,1.0,637.0,73.0,1970.0
2,730000.0,7.2,2.0,2.0,0.0,,2013.0
4,600000.0,19.6,4.0,2.0,500.0,,
3,410000.0,19.6,3.0,1.0,216.0,,
3,545000.0,19.6,3.0,1.0,400.0,,
3,1620000.0,7.5,3.0,1.0,393.0,,
1,326000.0,7.5,1.0,1.0,0.0,,
3,1535000.0,8.2,3.0,1.0,811.0,152.0,1925.0
2,830000.0,13.1,2.0,1.0,779.0,102.0,1950.0
3,740000.0,24.8,3.0,1.0,968.0,118.0,1955.0
6,2590000.0,2.1,,,,,
2,505000.0,3.4,2.0,1.0,0.0,,
2,430000.0,5.1,2.0,1.0,1909.0,110.0,2007.0
3,900000.0,5.1,3.0,1.0,312.0,106.0,1880.0
4,1000000.0,5.1,4.0,2.0,180.0,206.0,1994.0
4,891000.0,5.1,4.0,1.0,446.0,101.7,1920.0
3,742000.0,15.4,3.0,1.0,404.0,,
3,1011000.0,15.4,3.0,1.0,590.0,114.0,1960.0
4,600500.0,38.0,4.0,2.0,580.0,,
3,665000.0,38.0,3.0,1.0,642.0,,
3,645000.0,12.9,3.0,1.0,556.0,,
3,627000.0,12.9,3.0,1.0,573.0,,
2,580000.0,7.3,2.0,1.0,200.0,62.0,1970.0
2,519500.0,7.3,2.0,1.0,1101.0,73.0,1970.0
2,656000.0,16.7,2.0,1.0,345.0,120.0,2012.0
2,730000.0,16.7,2.0,1.0,235.0,,
5,1182000.0,16.7,5.0,2.0,650.0,152.0,1975.0
4,1500000.0,16.7,4.0,2.0,248.0,,
3,1800000.0,16.7,3.0,1.0,729.0,,
5,1832000.0,16.7,5.0,2.0,803.0,,
3,1000000.0,16.7,3.0,2.0,365.0,124.0,1996.0
2,493000.0,11.2,2.0,1.0,201.0,201.0,2000.0
